sentence;gold;doc_id;phrase_index;gold_pattern_ud_surface;gold_subj_deprel_surface;gold_obj_deprel_surface;gold_theory_profile;gold_rule_E8;gold_rule_S1_negated;gold_rule_S1_modal;gold_rule_E7_coord;gold_rule_E6_nary_like;gold_rule_cop_like
Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós;[{'arg1': 'Os ávaros', 'rel': 'pediram a', 'arg2': 'os eslavos que aceitassem a soberania de os ávaros', 'valid': True}, {'arg1': 'Outros', 'rel': 'não conquistam', 'arg2': 'nossa terra', 'valid': True}];1;227;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;False;False;False;False
Por volta de o século VI, os eslavos apareceram em as fronteiras bizantinas em grandes números.;[{'arg1': 'os eslavos', 'rel': 'apareceram em', 'arg2': 'as fronteiras bizantinas', 'valid': True}, {'arg1': 'os eslavos', 'rel': 'apareceram em', 'arg2': 'as fronteiras bizantinas em grandes números', 'valid': True}];1;228;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.;[{'arg1': 'O proto-eslavo', 'rel': 'é', 'arg2': 'um descendente de o proto-indo-europeu comum', 'valid': True}];1;229;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Enquanto isso, outros apontaram que o sufixo -enin indica um homem de um certo lugar, que nesse caso deveria ser um lugar chamado Slova ou Slava, possivelmente um nome de rio.;[{'arg1': 'o sufixo -enin', 'rel': 'indica', 'arg2': 'um homem de um certo lugar', 'valid': True}, {'arg1': 'outros', 'rel': 'apontaram', 'arg2': 'que o sufixo -enin indica um homem de um certo lugar', 'valid': True}];1;230;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;True;False;False;False
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.;[{'arg1': 'Os gorais de o sul de a Polônia e de o norte de a Eslováquia', 'rel': 'são', 'arg2': 'parcialmente descendentes de os vlachs de língua românica', 'valid': True}];1;231;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.;[{'arg1': 'Josip Broz', 'rel': 'nasceu em', 'arg2': '7 de maio de 1892', 'valid': True}, {'arg1': 'Josip Broz', 'rel': 'nasceu em', 'arg2': '7 de maio de 1892 em Kumrovec', 'valid': True}];1;232;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1937, Stalin assassinou o secretário-geral de a CPY, Milan Gorkić, em Moscou.;[{'arg1': 'Stalin', 'rel': 'assassinou', 'arg2': 'o secretário-geral de a CPY', 'valid': True}];1;233;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 28 de setembro de 1944, a Agência Telegráfica de a União Soviética (TASS) informou que Tito assinou um acordo com a União Soviética que permitia a entrada temporária de tropas soviéticas em o território iugoslavo, o que permitia a o Exército Vermelho auxiliar em as operações em as áreas nordeste de o país.;[{'arg1': 'Tito', 'rel': 'assinou', 'arg2': 'um acordo com a União Soviética', 'valid': True}, {'arg1': 'Tito', 'rel': 'assinou um acordo com', 'arg2': 'a União Soviética', 'valid': True}];1;234;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1949, a crise quase se transformou em um conflito armado, enquanto as forças húngaras e soviéticas se aglomeravam em a fronteira jugoslava de o norte.;[{'arg1': 'a crise', 'rel': 'quase se transformou em', 'arg2': 'um conflito armado', 'valid': True}, {'arg1': 'as forças húngaras e soviéticas', 'rel': 'se aglomeravam em', 'arg2': 'a fronteira jugoslava', 'valid': True}];1;235;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Após a morte de Stalin, Tito rejeitou o convite de a URSS para uma visita para discutir a normalização de as relações entre duas nações.;[{'arg1': 'Tito', 'rel': 'rejeitou', 'arg2': 'o convite de a URSS para uma visita', 'valid': True}];1;236;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Tito visitou a Índia de 22 de dezembro de 1954 a 8 de janeiro de 1955.;[{'arg1': 'Tito', 'rel': 'visitou', 'arg2': 'a Índia', 'valid': True}, {'arg1': 'Tito', 'rel': 'visitou', 'arg2': 'a Índia de 22 de dezembro de 1954 a 8 de janeiro de 1955', 'valid': True}, {'arg1': 'Tito', 'rel': 'visitou a Índia de', 'arg2': 'dezembro de 1954 a 8 de janeiro de 1955', 'valid': True}];1;237;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O maior monumento de Tito de o mundo, com cerca de 10 m de altura, está localizado em a Praça Tito (Eslovênia Titov trg), a praça central de Velenje, em a Eslovênia.;[{'arg1': 'O maior monumento de Tito de o mundo', 'rel': 'está', 'arg2': 'localizado em a Praça Tito', 'valid': True}, {'arg1': 'O maior monumento de Tito de o mundo', 'rel': 'está localizado em', 'arg2': 'a Praça Tito', 'valid': True}];1;238;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.;[{'arg1': 'Tito', 'rel': 'ficou em', 'arg2': 'o Hotel Lux', 'valid': True}];1;239;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Tito tinha apenas 59 anos, quando ela tinha 27 anos, quando finalmente se casaram em abril de 1952, com o chefe de segurança de o estado Aleksandar Ranković como padrinho.;[{'arg1': 'Tito', 'rel': 'tinha', 'arg2': 'apenas 59 anos', 'valid': True}];1;240;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Josip Broz Tito recebeu um total de 119 prêmios e condecorações de 60 países a o redor de o mundo (59 países e Iugoslávia).;[{'arg1': 'Josip Broz Tito', 'rel': 'recebeu', 'arg2': 'um total de 119 prêmios e condecorações', 'valid': True}];1;241;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Seu pai, Franjo Broz (26 de novembro de 1860 - 16 de dezembro de 1936), era croata, enquanto sua mãe Marija (25 de março de 1864 - 14 de janeiro de 1918) era esloveno.;[{'arg1': 'Franjo Broz', 'rel': 'era', 'arg2': 'croata', 'valid': True}];1;242;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Na Segunda Guerra Mundial, os Estados Unidos, durante a campanha de Gilbert e Marshall, invadiram e ocuparam as ilhas em 1944, destruindo ou isolando as guarnições japonesas.;[{'arg1': 'os Estados Unidos', 'rel': 'invadiram', 'arg2': 'as ilhas em 1944', 'valid': True}, {'arg1': 'os Estados Unidos', 'rel': 'ocuparam', 'arg2': 'as ilhas em 1944', 'valid': True}];1;243;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.;[{'arg1': 'Mais de dois terços de a população', 'rel': 'vive em', 'arg2': 'a capital', 'valid': True}];1;244;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Fortalezas chamadas grόd foram construídas onde o culto religioso era poderoso, onde as provações eram conduzidas e onde os clãs se reuniam diante de o perigo.;[{'arg1': 'o culto religioso', 'rel': 'era', 'arg2': 'poderoso', 'valid': True}];1;245;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Os direitos de os nobres ortodoxos eram nominalmente iguais a os de Nobreza polaca e lituana, mas havia uma pressão cultural para se converter a o catolicismo, que foi grandemente facilitada em 1596 por a União de Brest.;[{'arg1': 'Os direitos de os nobres ortodoxos', 'rel': 'eram', 'arg2': 'nominalmente iguais a os de Nobreza polaca e lituana', 'valid': True}, {'arg1': 'Os direitos de os nobres ortodoxos', 'rel': 'eram nominalmente iguais a', 'arg2': 'os de Nobreza polaca e lituana', 'valid': True}];1;246;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
No livro 8, Enéias se alia a o rei Evander, que ocupa o futuro local de Roma, e recebe novas armaduras e um escudo representando a história romana.;[{'arg1': 'Enéias', 'rel': 'se alia a', 'arg2': 'o rei Evander', 'valid': True}];1;247;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A estrutura de o nappe de fundo é de origem européia continental, sobre a qual são empilhados nappes de sedimentos marinhos, rematados por nappes derivados de a chapa africana;[{'arg1': 'A estrutura de o nappe de fundo', 'rel': 'é de', 'arg2': 'origem européia continental', 'valid': True}];1;248;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Agassiz estudou o movimento de as geleiras em a década de 1840 em a Geleira Unteraar, onde descobriu que a geleira se movia 100 m (328 pés) por ano, mais rapidamente em o meio de o que em as bordas.;[{'arg1': 'Agassiz', 'rel': 'estudou', 'arg2': 'o movimento de as geleiras', 'valid': True}, {'arg1': 'Agassiz', 'rel': 'estudou', 'arg2': 'o movimento de as geleiras em a década de 1840', 'valid': True}, {'arg1': 'Agassiz', 'rel': 'estudou', 'arg2': 'o movimento de as geleiras em a década de 1840 em a Geleira Unteraar', 'valid': True}];1;249;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Em altitudes entre 1.000 e 3.000 m (3.281 e 9.843 pés), a queda de neve começa em novembro e se acumula até abril ou maio, quando o derretimento começa.;[{'arg1': 'a queda de neve', 'rel': 'começa em', 'arg2': 'novembro', 'valid': True}];1;250;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A zona montanhosa se estende de 800 a 1.700 m (2.625 a 5.577 pés), seguida por a zona sub-alpina de 1.600 a 2.400 m (5.249 a 7.874 pés).;[{'arg1': 'A zona montanhosa', 'rel': 'se estende de', 'arg2': '800 a 1.700 m', 'valid': True}];1;251;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
As plantas alpinas são agrupadas por habitat e tipo de solo, que pode ser calcário ou não calcário.;[{'arg1': 'As plantas alpinas', 'rel': 'são', 'arg2': 'agrupadas por habitat e tipo de solo', 'valid': True}, {'arg1': 'As plantas alpinas', 'rel': 'são agrupadas por', 'arg2': 'habitat e tipo de solo', 'valid': True}];1;252;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": true, ""gold_rule_S1_modal"": true, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;True;True;False;False;False
Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.;[{'arg1': 'Shelley', 'rel': 'escreveu', 'arg2': 'o poema Mont Blanc', 'valid': True}, {'arg1': 'Byron', 'rel': 'escreveu', 'arg2': 'O Prisioneiro de Chillon e o dramático poema Manfred', 'valid': True}, {'arg1': 'Mary Shelley', 'rel': 'concebeu', 'arg2': 'a idéia de o romance Frankenstein em sua vila às margens de o rio', 'valid': True}];1;253;verb+obj[+obl];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A cozinha é separada de a área de estar (chamada stube, a área de a casa aquecida por um fogão) e os quartos de o segundo andar se beneficiam de o aumento de o calor.;[{'arg1': 'A cozinha', 'rel': 'é', 'arg2': 'separada de a área de estar', 'valid': True}, {'arg1': 'A cozinha', 'rel': 'é separada de', 'arg2': 'a área de estar', 'valid': True}];1;254;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Os cristais alpinos foram estudados e coletados por centenas de anos e começaram a ser classificados em o século 18.;[{'arg1': 'Os cristais alpinos', 'rel': 'foram', 'arg2': 'estudados e coletados por centenas de anos', 'valid': True}, {'arg1': 'Os cristais alpinos', 'rel': 'foram estudados e coletados por', 'arg2': 'centenas de anos', 'valid': True}];1;255;verb+obj[coord];;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A área alpina flutua bastante por causa de as flutuações regionais em as linhas de as árvores.;[{'arg1': 'A área alpina', 'rel': 'flutua bastante por', 'arg2': 'causa de as flutuações regionais', 'valid': True}];1;256;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
O chalé suíço típico se originou em o Oberland Bernês.;[{'arg1': 'O chalé suíço típico', 'rel': 'se originou em', 'arg2': 'o Oberland Bernês', 'valid': True}];1;257;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
A expressão de os genes codificados em o DNA começa por a transcrição de o gene para o RNA, um segundo tipo de ácido nucleico muito semelhante a o DNA, mas cujos monômeros contêm a ribose de o açúcar em vez de a desoxirribose.;[{'arg1': 'A expressão de os genes codificados em o DNA', 'rel': 'começa por', 'arg2': 'a transcrição de o gene para o RNA', 'valid': True}];1;258;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
Um cromossomo consiste em uma única hélice de DNA muito longa em a qual milhares de genes são codificados.;[{'arg1': 'Um cromossomo', 'rel': 'consiste em', 'arg2': 'uma única hélice de DNA', 'valid': True}];1;259;verb+obj;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
João Bernardo Nino Vieira foi eleito em 2005 como Presidente de a Guiné-Bissau como independente, sendo declarado vencedor de o segundo turno por o CNE (Comitê Nacional de Eleições).;[{'arg1': 'João Bernardo Nino Vieira', 'rel': 'foi', 'arg2': 'eleito em 2005', 'valid': True}, {'arg1': 'João Bernardo Nino Vieira', 'rel': 'foi eleito em', 'arg2': '2005', 'valid': True}];1;260;verb+obl;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
De acordo com a revisão de 2010 de a Perspectiva Mundial de a População de a ONU, a população de a Guiné-Bissau era de 1.515.000 em 2010, em comparação com 518.000 em 1950.;[{'arg1': 'a população de a Guiné-Bissau', 'rel': 'era de', 'arg2': '1.515.000 em 2010', 'valid': True}];1;261;unknown;;;"{""gold_rule_E8"": false, ""gold_rule_S1_negated"": false, ""gold_rule_S1_modal"": false, ""gold_rule_E7_coord"": false, ""gold_rule_E6_nary_like"": false, ""gold_rule_cop_like"": false}";False;False;False;False;False;False
